Zeitstempel;B6 Delta SAK;Ozone concentration in product gas;SAK 254 inlet (scan);SAK 254 outlet (scan);UV intensity;Filter 1 - Turbidity;Filter 2 - Turbidity;Filter 1 - Pressure loss;Filter 2 - Pressure loss
06.11.2023 15:30;-4,79;93,9;50,6;53,1;58,224;0,54;1;626;549
06.11.2023 15:35;-5,4;93,9;50,6;53,1;58,224;0,54;1;627;551
06.11.2023 15:40;-5,4;93,9;50,6;53,1;58,224;0,54;1;628;551
06.11.2023 15:45;-6,25;93,9;50,6;53,1;58,224;0,54;1;629;551
06.11.2023 15:50;-6,45;93,9;50;53,1;58,224;0,54;1;631;553
06.11.2023 15:55;-6,45;93,9;50;53,1;58,224;0,54;1;633;556
06.11.2023 16:00;-6,45;93,9;19,2;53,1;58,224;0,54;1;635;556
06.11.2023 16:05;-6,45;93,9;0;53,1;58,224;0,54;1;638;558
06.11.2023 16:10;-6,45;93,9;0;53,1;58,224;0,54;1;639;558
06.11.2023 16:15;-6,89;93,9;1,2;53,1;58,224;0,54;1;652;559
06.11.2023 16:20;-0,06;93,9;55,1;53,1;58,288;0,53;1;647;560
06.11.2023 16:25;5,04;93,9;55,3;52,6;58,405;0,52;1;641;562
06.11.2023 16:30;5,04;93,9;55,3;52,3;58,405;0,52;1;650;562
06.11.2023 16:35;4,26;93,9;55,3;52,3;58,405;0,52;1;658;564
06.11.2023 16:40;2,88;93,9;54,1;52,3;58,405;0,52;1;646;565
06.11.2023 16:45;2,88;93,9;54,1;52,3;58,405;0,52;1;669;567
06.11.2023 16:50;2,88;93,9;54,1;52,3;58,405;0,52;1;652;568
06.11.2023 16:55;0,71;93,9;52,8;52,3;58,405;0,52;1;652;570
06.11.2023 17:00;-3,02;93,9;50,8;52,3;58,405;0,52;1;654;579
06.11.2023 17:05;-3,1;93,9;50,3;52,3;58,405;0,52;1;679;579
06.11.2023 17:10;-5,16;93,9;49,5;52,3;58,405;0,52;1;655;572
06.11.2023 17:15;-6,09;94;49;52,3;58,405;0,52;1;679;569
06.11.2023 17:20;-7,99;94,2;48,2;52,3;58,211;0,51;1;671;584
06.11.2023 17:25;-9,81;94,2;47,2;51,8;57,85;0,51;1;662;587
06.11.2023 17:30;-10,05;94,2;47;51,5;57,85;0,51;1;685;580
06.11.2023 17:35;-10,98;94,2;46,9;51,5;57,85;0,51;1;678;575
06.11.2023 17:40;-11,49;94,2;46;51,5;57,85;0,51;1;675;589
06.11.2023 17:45;-13,38;94,2;45,5;51,5;57,85;0,51;1;677;594
06.11.2023 17:50;-17,15;94,2;44,1;51,5;57,85;0,51;1;679;591
06.11.2023 17:55;-21,4;94,2;42,4;51,5;57,85;0,51;1;680;581
06.11.2023 18:00;-27,07;94,2;40,5;51,5;57,85;0,51;1;682;592
06.11.2023 18:05;-27,25;94,2;40,5;51,5;57,85;0,51;1;705;600
06.11.2023 18:10;-28,61;94,2;39,8;51,5;57,85;0,51;1;678;600
06.11.2023 18:15;-30,68;94,2;39,3;51,5;57,85;0,51;1;692;593
06.11.2023 18:20;-32,49;94,4;38,5;51,5;57,671;0,68;1;697;590
06.11.2023 18:25;-33,41;94,4;38,1;51,1;57,338;0,77;1;686;606
06.11.2023 18:30;-34,91;94,4;38,1;50,9;57,338;0,77;1;705;607
06.11.2023 18:35;-35,47;94,4;38;50,9;57,338;0,77;1;453;609
06.11.2023 18:40;-36,82;94,4;37;50,9;57,993;0,77;1;6;598
06.11.2023 18:45;-37,18;94,4;37;50,9;58,234;0,77;1;46;610
06.11.2023 18:50;-37,41;94,4;37;50,9;52,985;0,77;1;401;628
06.11.2023 18:55;-40,25;94,4;36,4;50,9;47,084;0,77;1;174;634
06.11.2023 19:00;-42,77;94,4;35,7;50,9;44,658;0,77;1;171;635
06.11.2023 19:05;-47,41;94,4;34,6;50,9;43,995;0,77;1;176;635
06.11.2023 19:10;-54,54;94,4;32,8;50,9;43,995;0,77;1;175;635
06.11.2023 19:15;-58,48;94,4;31,7;50,9;43,995;0,77;1;173;635
06.11.2023 19:20;-59,58;94,4;31,7;50,9;45,017;0,65;1;167;433
06.11.2023 19:25;-60,06;94,4;31,7;50,6;48,8;0,59;1;163;-66
06.11.2023 19:30;-60,06;94,4;31,7;50,3;51,954;0,59;1;165;-66
06.11.2023 19:35;-61,89;94,4;31,2;50,3;53,431;0,59;1;167;320
06.11.2023 19:40;-65,83;94,4;30,5;50,3;54,075;0,59;1;171;268
06.11.2023 19:45;-68,08;94,4;30,1;50,3;54,075;0,59;1;176;272
06.11.2023 19:50;-69,43;94,4;29,5;50,3;54,075;0,59;1;164;271
06.11.2023 19:55;-72,47;94,4;29,5;50,3;54,075;0,59;1;173;276
06.11.2023 20:00;-78,13;94,4;28;50,3;54,075;0,59;1;177;278
06.11.2023 20:05;-78,9;94,4;28;50,3;54,075;0,59;1;164;277
06.11.2023 20:10;-78,9;94,4;28;50,3;54,075;0,59;1;179;272
06.11.2023 20:15;-78,9;94,4;28;50,3;54,075;0,59;1;179;276
06.11.2023 20:20;-78,9;94,4;28;50,3;54,075;0,55;1;167;280
06.11.2023 20:25;-81,13;94,4;27,6;50;54,075;0,52;1;182;280
06.11.2023 20:30;-85,33;94,4;26,9;49,8;54,075;0,52;1;174;280
06.11.2023 20:35;-85,51;94,4;26,9;49,8;54,164;0,52;1;182;276
06.11.2023 20:40;-85,51;94,4;26,9;49,8;55,24;0,52;1;171;276
06.11.2023 20:45;-85,97;94,4;26,9;49,8;55,24;0,52;1;184;282
06.11.2023 20:50;-86,63;94,4;26,9;49,8;55,24;0,52;1;174;282
06.11.2023 20:55;-91,09;94,4;25,6;49,8;55,24;0,52;1;186;282
06.11.2023 21:00;-96,82;94,4;25,3;49,8;55,24;0,52;1;178;282
06.11.2023 21:05;-96,83;94,4;25,3;49,8;55,24;0,52;1;195;279
06.11.2023 21:10;-96,83;94,4;25,3;49,8;55,24;0,52;1;178;277
06.11.2023 21:15;-96,87;94,4;25,3;49,8;55,24;0,52;1;189;284
06.11.2023 21:20;-98,65;94,4;24,5;49,8;55,24;0,56;1;182;284
06.11.2023 21:25;-98,69;94,4;24,5;49,5;55,24;0,58;1;191;285
06.11.2023 21:30;-101,53;94,4;24,5;49,3;55,24;0,58;1;197;285
06.11.2023 21:35;-100,7;94,4;24,5;49,3;55,162;0,58;1;191;285
06.11.2023 21:40;-99,4;94,4;24,5;49,3;54,228;0,58;1;193;280
06.11.2023 21:45;-100,89;94,4;24,5;49,3;54,228;0,58;1;206;283
06.11.2023 21:50;-107,75;94,4;24,5;49,3;54,228;0,58;1;190;286
06.11.2023 21:55;-108,83;94,4;24,5;49,3;54,228;0,58;1;211;287
06.11.2023 22:00;-108,83;94,4;23,5;49,3;54,228;0,58;1;203;287
06.11.2023 22:05;-108,74;94,4;23,5;49,3;54,228;0,58;1;206;288
06.11.2023 22:10;-101,25;94,4;23,5;49,3;54,228;0,58;1;209;288
06.11.2023 22:15;-106,38;94,4;23,5;49,3;54,228;0,58;1;211;287
06.11.2023 22:20;-108,56;94,2;23,5;49,3;54,228;0,61;1;212;283
06.11.2023 22:25;-109,17;94,2;23,5;49,1;54,228;0,62;1;214;287
06.11.2023 22:30;-109,33;94,2;23,5;48,9;54,228;0,62;1;227;290
06.11.2023 22:35;-109,33;94,2;23,5;48,9;54,135;0,62;1;212;290
06.11.2023 22:40;-109,33;94,2;23,5;48,9;53,023;0,62;1;223;291
06.11.2023 22:45;-109,33;94,2;23,5;48,9;53,023;0,62;1;222;291
06.11.2023 22:50;-110,56;94,2;23,5;48,9;53,023;0,62;1;221;292
06.11.2023 22:55;-112,4;94,2;23,5;48,9;53,023;0,62;1;224;292
06.11.2023 23:00;-114,42;94,2;22,7;48,9;53,023;0,62;1;231;292
06.11.2023 23:05;-115,35;94,2;22,7;48,9;53,023;0,62;1;217;292
06.11.2023 23:10;-115,55;94,2;22,7;48,9;53,023;0,62;1;226;293
06.11.2023 23:15;-115,56;94,2;22,7;48,9;53,023;0,62;1;233;293
06.11.2023 23:20;-115,84;94,2;22,7;48,9;53,023;0,63;1;221;293
06.11.2023 23:25;-115,84;94,2;22,7;48,7;53,023;0,64;1;224;293
06.11.2023 23:30;-115,84;94,2;22,7;48,6;53,023;0,64;1;234;294
06.11.2023 23:35;-115,81;94,2;22,7;48,6;52,968;0,64;1;223;295
06.11.2023 23:40;-113,99;94,2;22,7;48,6;52,263;0,64;1;227;295
06.11.2023 23:45;-114,05;94,2;22,7;48,6;52,263;0,64;1;233;296
06.11.2023 23:50;-114,05;94,2;22,7;48,6;52,263;0,64;1;227;297
06.11.2023 23:55;-114,05;94,2;22,7;48,6;52,263;0,64;1;230;298
07.11.2023 00:00;-114,05;94,2;22,4;48,6;52,263;0,64;1;239;298
07.11.2023 00:05;-114,05;94,2;22,4;48,6;52,263;0,64;1;231;299
07.11.2023 00:10;-114,05;94,2;22,4;48,6;52,263;0,64;1;240;299
07.11.2023 00:15;-114,13;94,2;22,4;48,6;52,263;0,64;1;230;300
07.11.2023 00:20;-117,87;94,1;22,4;48,6;52,263;0,64;1;247;300
07.11.2023 00:25;-117,86;94,1;22,4;48,4;52,263;0,64;1;233;301
07.11.2023 00:30;-117,86;94,1;22,4;48,3;52,263;0,64;1;250;301
07.11.2023 00:35;-117,86;94,1;22,4;48,3;52,219;0,64;1;233;301
07.11.2023 00:40;-117,86;94,1;22,4;48,3;51,667;0,64;1;256;302
07.11.2023 00:45;-117,86;94,1;22,4;48,3;51,667;0,64;1;233;303
07.11.2023 00:50;-116,98;94,1;22,4;48,3;51,667;0,64;1;255;303
07.11.2023 00:55;-116,46;94,1;22,4;48,3;51,667;0,64;1;243;304
07.11.2023 01:00;-116,43;94,1;22;48,3;51,667;0,64;1;245;304
07.11.2023 01:05;-116,33;94,1;22;48,3;51,667;0,64;1;256;304
07.11.2023 01:10;-116,33;94,1;22;48,3;51,667;0,64;1;245;305
07.11.2023 01:15;-116,39;94,1;22;48,3;51,667;0,64;1;252;305
07.11.2023 01:20;-119,65;94,2;22;48,3;51,667;0,63;1;250;306
07.11.2023 01:25;-120,48;94,2;22;48,2;51,667;0,63;1;255;307
07.11.2023 01:30;-121,87;94,2;22;48,2;51,667;0,63;1;259;307
07.11.2023 01:35;-121,87;94,2;22;48,2;51,651;0,63;1;249;307
07.11.2023 01:40;-121,87;94,2;22;48,2;51,439;0,63;1;267;308
07.11.2023 01:45;-121,87;94,2;22;48,2;51,439;0,63;1;258;308
07.11.2023 01:50;-121,87;94,2;22;48,2;51,439;0,63;1;258;308
07.11.2023 01:55;-121,87;94,2;22;48,2;51,439;0,63;1;266;309
07.11.2023 02:00;-121,87;94,2;21,4;48,2;51,439;0,63;1;267;310
07.11.2023 02:05;-121,87;94,2;21,4;48,2;51,439;0,63;1;265;310
07.11.2023 02:10;-121,87;94,2;21,4;48,2;51,439;0,63;1;256;311
07.11.2023 02:15;-121,9;94,2;21,4;48,2;51,439;0,63;1;276;311
07.11.2023 02:20;-123,46;94,2;21,4;48,2;51,439;0,61;1;261;312
07.11.2023 02:25;-123,47;94,2;21,4;48,1;51,439;0,6;1;273;312
07.11.2023 02:30;-124,15;94,2;21,4;48,1;51,439;0,6;1;273;312
07.11.2023 02:35;-124,72;94,2;21,4;48,1;51,461;0,6;1;275;313
07.11.2023 02:40;-127,5;94,2;21,4;48,1;51,738;0,6;1;271;314
07.11.2023 02:45;-127,96;94,2;21,4;48,1;51,738;0,6;1;273;314
07.11.2023 02:50;-127,96;94,2;21,4;48,1;51,738;0,6;1;273;315
07.11.2023 02:55;-127,96;94,2;21,4;48,1;51,738;0,6;1;274;315
07.11.2023 03:00;-128,73;94,2;20,7;48,1;51,738;0,6;1;274;316
07.11.2023 03:05;-129,52;94,2;20,7;48,1;51,738;0,6;1;291;320
07.11.2023 03:10;-129,97;94,2;20,7;48,1;51,738;0,6;1;276;320
07.11.2023 03:15;-130,6;94,2;20,7;48,1;51,738;0,6;1;277;315
07.11.2023 03:20;-131,98;94,1;20,7;48,1;51,738;0,59;1;276;315
07.11.2023 03:25;-132,88;94,1;20,7;48,1;51,738;0,58;1;280;316
07.11.2023 03:30;-134,06;94,1;20,7;48,1;51,738;0,58;1;291;323
07.11.2023 03:35;-134,29;94,1;20,7;48,1;51,781;0,58;1;280;323
07.11.2023 03:40;-134,29;94,1;20,7;48,1;52,327;0,58;1;290;317
07.11.2023 03:45;-134,29;94,1;20,7;48,1;52,327;0,58;1;293;317
07.11.2023 03:50;-134,29;94,1;20,7;48,1;52,327;0,58;1;288;319
07.11.2023 03:55;-134,29;94,1;20,7;48,1;52,327;0,58;1;284;325
07.11.2023 04:00;-134,29;94,1;20,6;48,1;52,327;0,58;1;301;325
07.11.2023 04:05;-134,29;94,1;20,6;48,1;52,327;0,58;1;292;320
07.11.2023 04:10;-134,29;94,1;20,6;48,1;52,327;0,58;1;304;320
07.11.2023 04:15;-134,29;94,1;20,6;48,1;52,327;0,58;1;288;323
07.11.2023 04:20;-134,29;94,2;20,6;48,1;52,327;0,56;1;307;328
07.11.2023 04:25;-134,29;94,2;20,6;48,2;52,327;0,55;1;307;326
07.11.2023 04:30;-134,19;94,2;20,6;48,2;52,327;0,55;1;292;322
07.11.2023 04:35;-134,13;94,2;20,6;48,2;52,401;0,55;1;308;322
07.11.2023 04:40;-134,13;94,2;20,6;48,2;53,347;0,55;1;299;329
07.11.2023 04:45;-134,13;94,2;20,6;48,2;53,347;0,55;1;298;330
07.11.2023 04:50;-134,13;94,2;20,6;48,2;53,347;0,55;1;304;328
07.11.2023 04:55;-134,13;94,2;20,6;48,2;53,347;0,55;1;308;325
07.11.2023 05:00;-134,13;94,2;21,2;48,2;53,347;0,55;1;309;326
07.11.2023 05:05;-134,11;94,2;21,2;48,2;53,347;0,55;1;310;333
07.11.2023 05:10;-132,42;94,2;21,2;48,2;53,347;0,55;1;313;333
07.11.2023 05:15;-132,38;94,1;21,2;48,2;53,347;0,55;1;314;328
07.11.2023 05:20;-131,88;93,8;21,2;48,2;53,347;0,53;1;312;327
07.11.2023 05:25;-128,08;93,8;21,2;48,2;53,347;0,52;1;306;331
07.11.2023 05:30;-125,44;93,8;21,2;48,3;53,347;0,52;1;321;335
07.11.2023 05:35;-125,03;93,8;21,2;48,3;53,368;0,52;1;317;335
07.11.2023 05:40;-125,03;93,8;21,2;48,3;53,64;0,52;1;310;330
07.11.2023 05:45;-125,03;93,8;21,2;48,3;53,64;0,52;1;317;330
07.11.2023 05:50;-124,56;93,8;21,2;48,3;53,64;0,52;1;318;337
07.11.2023 05:55;-120,55;93,8;21,2;48,3;53,64;0,52;1;319;338
07.11.2023 06:00;-117,36;93,8;22,4;48,3;53,64;0,52;1;320;338
07.11.2023 06:05;-116,78;93,8;22,4;48,3;53,64;0,52;1;321;333
07.11.2023 06:10;-116,27;93,8;22,4;48,3;53,64;0,52;1;322;333
07.11.2023 06:15;-116,22;93,9;22,4;48,3;53,64;0,52;1;323;340
07.11.2023 06:20;-113,26;94,1;22,4;48,3;53,64;0,51;1;325;342
07.11.2023 06:25;-107,58;94,1;23,5;48,3;53,64;0,51;1;327;342
07.11.2023 06:30;-102,13;94,1;23,8;48,4;53,64;0,51;1;328;337
07.11.2023 06:35;-100,23;94,1;23,9;48,4;53,627;0,51;1;330;336
07.11.2023 06:40;-98,42;94,1;24,2;48,4;53,465;0,51;1;332;345
07.11.2023 06:45;-98,37;94,1;24,2;48,4;53,465;0,51;1;333;345
07.11.2023 06:50;-96,59;94,1;24,2;48,4;53,465;0,51;1;336;345
07.11.2023 06:55;-96,61;94,1;24,2;48,4;53,465;0,51;1;337;340
07.11.2023 07:00;-96,61;94,1;24,2;48,4;53,465;0,51;1;338;340
07.11.2023 07:05;-96,61;94,1;24,2;48,4;53,465;0,51;1;339;348
07.11.2023 07:10;-96,61;94,1;24,2;48,4;53,465;0,51;1;348;348
07.11.2023 07:15;-100,12;94,2;24,2;48,4;53,465;0,51;1;345;349
07.11.2023 07:20;-106,17;94,4;24,2;48,4;53,465;0,5;0;330;346
07.11.2023 07:25;-107,31;94,4;24,2;48,5;53,465;0,49;0;358;343
07.11.2023 07:30;-107,61;94,4;24,2;48,5;53,465;0,49;0;337;349
07.11.2023 07:35;-108,68;94,4;23,6;48,5;53,504;0,49;0;344;352
07.11.2023 07:40;-108,68;94,4;22,7;48,5;53,99;0,49;0;356;352
07.11.2023 07:45;-110,09;94,4;22,7;48,5;53,99;0,49;0;348;352
07.11.2023 07:50;-112,32;94,4;22,7;48,5;53,99;0,49;0;349;347
07.11.2023 07:55;-115,02;94,4;22,7;48,5;53,99;0,49;0;351;348
07.11.2023 08:00;-116,56;94,4;22,7;48,5;53,99;0,49;0;349;355
07.11.2023 08:05;-116,56;94,4;22,7;48,5;53,99;0,49;0;342;356
07.11.2023 08:10;-116,56;94,4;22,7;48,5;53,99;0,49;0;331;356
07.11.2023 08:15;-117,18;94,3;22,5;48,5;53,99;0,49;0;349;356
07.11.2023 08:20;-118,02;94,1;22,4;48,5;53,99;0,48;0;346;350
07.11.2023 08:25;-117,98;94,1;22,4;48,6;53,99;0,47;0;339;353
07.11.2023 08:30;-115,66;94,1;22,4;48,7;53,99;0,47;0;361;359
07.11.2023 08:35;-115,55;94,1;22,4;48,7;53,991;0,47;0;338;359
07.11.2023 08:40;-115,55;94,1;22,4;48,7;54,01;0,47;0;364;360
07.11.2023 08:45;-115,58;94,1;22,4;48,7;54,01;0,47;0;343;361
07.11.2023 08:50;-118,15;94,1;22,4;48,7;54,01;0,47;0;371;358
07.11.2023 08:55;-118,17;94,1;22,4;48,7;54,01;0,47;0;352;355
07.11.2023 09:00;-118,17;94,1;22,4;48,7;54,01;0,47;0;366;363
07.11.2023 09:05;-118,17;94,1;22,4;48,7;54,01;0,47;0;354;364
07.11.2023 09:10;-118,17;94,1;22,4;48,7;54,01;0,47;0;375;364
07.11.2023 09:15;-120,18;94;22;48,7;54,01;0,47;0;355;365
07.11.2023 09:20;-121,8;93,3;21,9;48,7;54,01;0,46;0;371;366
07.11.2023 09:25;-121,43;91,6;21,9;48,8;54,01;0,46;0;374;363
07.11.2023 09:30;-121,22;51,5;21,9;48,8;54,01;0,46;0;377;360
07.11.2023 09:35;-121,22;44,1;21,9;48,8;53,989;0,46;0;378;369
07.11.2023 09:40;-121,22;44,1;21,9;48,8;53,714;0,46;0;381;369
07.11.2023 09:45;-121,34;44,1;21,9;48,8;53,714;0,46;0;383;370
07.11.2023 09:50;-125,41;44,1;21,9;48,8;53,714;0,46;0;387;370
07.11.2023 09:55;-125,47;44,1;21,9;48,8;53,714;0,46;0;390;371
07.11.2023 10:00;-125,47;44,1;21,9;48,8;53,714;0,46;0;393;372
07.11.2023 10:05;-125,47;44,1;21,9;48,8;53,714;0,46;0;397;372
07.11.2023 10:10;-125,47;44,1;21,9;48,8;53,714;0,46;0;399;370
07.11.2023 10:15;-125,47;44,1;21,7;48,8;51,692;0,46;0;402;367
07.11.2023 10:20;-124,93;44,1;21,7;48,8;49,297;0,48;0;404;375
07.11.2023 10:25;-123,91;44,1;21,7;49;46,645;0,49;0;403;376
07.11.2023 10:30;-123,91;44,2;21,7;49;44,892;0,49;0;406;376
07.11.2023 10:35;-123,94;44,3;21,7;49;42,97;0,49;0;409;377
07.11.2023 10:40;-125,54;44,3;21,7;49;41,368;0,49;0;411;378
07.11.2023 10:45;-127,3;44,3;21,7;49;40,257;0,49;0;419;379
07.11.2023 10:50;-126,9;44,3;21,7;49;39,361;0,49;0;419;380
07.11.2023 10:55;-126,9;44,3;21,7;49;37,817;0,49;0;429;380
07.11.2023 11:00;-126,9;44,3;21,7;49;37,39;0,49;0;410;381
07.11.2023 11:05;-126,9;44,3;21,7;49;37,39;0,49;0;436;381
07.11.2023 11:10;-126,9;44,3;21,7;49;37,39;0,49;0;419;383
07.11.2023 11:15;-125,73;44,3;21,7;49;35,876;0,49;0;426;383
07.11.2023 11:20;-125,18;44,3;21,7;49;35,682;0,51;1;435;384
07.11.2023 11:25;-124,2;44,3;21,7;49,1;35,682;0,53;1;430;384
07.11.2023 11:30;-124,02;44,3;21,7;49,1;35,682;0,53;1;440;386
07.11.2023 11:35;-124,02;44,3;21,7;49,1;35,682;0,53;1;428;387
07.11.2023 11:40;-124,55;44,3;21,7;49,1;35,682;0,53;1;450;387
07.11.2023 11:45;-126,97;44,3;21,7;49,1;35,682;0,53;1;426;389
07.11.2023 11:50;-126,97;44,3;21,7;49,1;35,682;0,53;1;458;391
07.11.2023 11:55;-127,54;44,3;21,7;49,1;35,682;0,53;1;430;391
07.11.2023 12:00;-128,2;44,3;21,7;49,1;35,682;0,53;1;462;393
07.11.2023 12:05;-128,2;44,3;21,7;49,1;35,682;0,53;1;451;394
07.11.2023 12:10;-128,2;44,3;21,7;49,1;35,682;0,53;1;452;395
07.11.2023 12:15;-126,06;44,3;21,5;49,1;35,073;0,53;1;472;397
07.11.2023 12:20;-127,96;44,3;21,5;49,1;34,995;0,53;1;441;398
07.11.2023 12:25;-129,91;44,3;21,5;49,2;34,995;0,54;1;466;402
07.11.2023 12:30;-130,3;44,2;21,5;49,3;34,995;0,54;1;453;405
07.11.2023 12:35;-130,53;44,2;21,5;49,3;34,995;0,54;1;480;404
07.11.2023 12:40;-130,53;44,2;21,5;49,3;34,995;0,54;1;455;401
07.11.2023 12:45;-128,83;44,2;21,5;49,3;34,995;0,54;1;477;402
07.11.2023 12:50;-128,56;44,2;21,5;49,3;34,995;0,54;1;478;403
07.11.2023 12:55;-128,56;44,2;21,5;49,3;34,995;0,54;1;480;404
07.11.2023 13:00;-128,56;44,2;21,5;49,3;34,995;0,54;1;477;410
07.11.2023 13:05;-128,56;44,2;21,5;49,3;34,995;0,54;1;473;412
07.11.2023 13:10;-128,65;44,2;21,5;49,3;34,995;0,54;1;485;412
07.11.2023 13:15;-128,68;44,2;21,7;49,3;34,351;0,54;1;491;408
07.11.2023 13:20;-127,2;44,2;21,7;49,3;34,269;0,55;1;494;409
07.11.2023 13:25;-127,32;44,2;21,7;49,3;34,269;0,56;1;497;411
07.11.2023 13:30;-127,32;44;21,7;49,4;34,269;0,56;1;498;417
07.11.2023 13:35;-128,54;43,8;21,7;49,4;34,269;0,56;1;503;419
07.11.2023 13:40;-128,9;43,8;21,7;49,4;34,269;0,56;1;504;419
07.11.2023 13:45;-126,65;43,8;21,7;49,4;34,269;0,56;1;506;415
07.11.2023 13:50;-125,81;43,8;21,7;49,4;34,269;0,56;1;506;414
07.11.2023 13:55;-125,81;43,8;21,7;49,4;34,269;0,56;1;507;416
07.11.2023 14:00;-126,34;43,8;21,7;49,4;34,269;0,56;1;510;423
07.11.2023 14:05;-128,72;43,8;21,7;49,4;34,269;0,56;1;514;425
07.11.2023 14:10;-128,72;43,8;21,7;49,4;34,269;0,56;1;515;425
07.11.2023 14:15;-126,51;43,8;22;49,4;34,046;0,56;1;516;424
07.11.2023 14:20;-121,05;43,8;22,1;49,4;34,018;0,55;1;517;420
07.11.2023 14:25;-120,99;43,8;22,1;49,5;34,018;0,54;1;517;422
07.11.2023 14:30;-124,59;43,8;22,1;49,5;34,018;0,54;1;520;428
07.11.2023 14:35;-126,82;43,8;22,1;49,5;34,018;0,54;1;522;430
07.11.2023 14:40;-127,72;43,8;22,1;49,5;34,018;0,54;1;522;431
07.11.2023 14:45;-124,05;43,8;22,1;49,5;34,018;0,54;1;515;432
07.11.2023 14:50;-121,85;43,8;22,1;49,5;34,018;0,54;1;517;428
07.11.2023 14:55;-121,91;43,8;22,1;49,5;34,018;0,54;1;518;428
07.11.2023 15:00;-125;43,8;22,1;49,5;34,018;0,54;1;521;433
07.11.2023 15:05;-125,06;43,8;22,1;49,5;34,018;0,54;1;524;438
07.11.2023 15:10;-125,06;43,8;22,1;49,5;34,018;0,54;1;526;439
07.11.2023 15:15;-121,7;43,8;22,4;49,5;32,57;0,54;1;527;441
07.11.2023 15:20;-120,64;43,8;22,5;49,5;32,385;0,63;1;531;442
07.11.2023 15:25;-120,64;43,8;22,5;49,6;32,385;0,68;1;535;443
07.11.2023 15:30;-120,64;43,8;22,5;49,7;32,385;0,68;1;540;444
07.11.2023 15:35;-120,64;43,8;22,5;49,7;32,385;0,68;1;547;441
07.11.2023 15:40;-120,64;43,8;22,5;49,7;32,385;0,68;1;550;441
07.11.2023 15:45;-119,75;43,8;22,5;49,7;32,385;0,68;1;553;449
07.11.2023 15:50;-118,63;43,8;22,5;49,7;32,385;0,68;1;556;451
07.11.2023 15:55;-120,62;43,8;22,5;49,7;32,385;0,68;1;558;452
07.11.2023 16:00;-123,03;43,8;22,5;49,7;30,801;0,68;1;560;454
07.11.2023 16:05;-123,38;43,8;22,5;49,7;30,612;0,68;1;561;454
07.11.2023 16:10;-123,38;43,8;22,5;49,7;30,612;0,68;1;562;456
07.11.2023 16:15;-119;43,8;22,8;49,7;30,612;0,68;1;563;457
07.11.2023 16:20;-116,43;43,8;22,9;49,7;30,612;0,71;1;565;458
07.11.2023 16:25;-47,89;43,8;26,8;38,4;30,612;0,74;1;568;460
07.11.2023 16:30;40,65;43,9;36,7;21,6;30,612;0,74;1;571;461
07.11.2023 16:35;43,87;43,9;37,7;21,4;30,612;0,74;1;574;462
07.11.2023 16:40;43,87;43,9;37,7;21,4;30,612;0,74;1;578;464
07.11.2023 16:45;45,63;43,9;37,6;20,2;30,612;0,74;1;581;466
07.11.2023 16:50;45,9;43,9;34,3;18,5;30,612;0,74;1;582;467
07.11.2023 16:55;45,9;43,9;33;17,5;30,612;0,74;1;585;469
07.11.2023 17:00;45,9;43,9;33;17,5;29,885;0,74;1;599;470
07.11.2023 17:05;45,9;43,9;32,1;17,5;29,798;0,74;1;599;472
07.11.2023 17:10;45,9;43,9;31,9;17,5;29,798;0,74;1;594;473
07.11.2023 17:15;44,39;43,9;30,7;17;29,798;0,74;1;595;474
07.11.2023 17:20;42,13;43,9;27,9;16,3;29,798;0,73;1;598;483
07.11.2023 17:25;39,93;43,9;26,4;16,3;29,798;0,73;1;600;484
07.11.2023 17:30;38,86;43,7;26,2;16,3;29,798;0,73;1;601;477
07.11.2023 17:35;36,02;43,5;25;16,3;29,798;0,73;1;603;478
07.11.2023 17:40;33,54;43,5;24,6;16,3;29,798;0,73;1;601;480
07.11.2023 17:45;32,37;13,8;23,7;16,3;29,798;0,73;1;598;482
07.11.2023 17:50;32,24;2;23,7;16,3;29,798;0,73;1;603;491
07.11.2023 17:55;31,51;2;23,7;16,3;29,798;0,73;1;606;489
07.11.2023 18:00;30,19;2;23,7;16,3;29,05;0,73;1;622;492
07.11.2023 18:05;30,19;2;23,7;16,3;28,96;0,73;1;638;497
07.11.2023 18:10;29,59;2;23,7;16,3;28,96;0,73;1;650;507
07.11.2023 18:15;25,05;2;23,7;17,1;28,96;0,73;1;652;510
07.11.2023 18:20;18,43;2;23,7;19,3;28,96;0,73;1;647;507
07.11.2023 18:25;13,03;2;23,7;20,9;28,96;0,73;1;654;501
07.11.2023 18:30;8,89;2;23,7;21,7;28,96;0,73;1;632;505
07.11.2023 18:35;8,7;2;23,7;21,7;28,96;0,73;1;670;514
07.11.2023 18:40;7,27;2;23,7;22,1;28,028;0,73;1;634;514
07.11.2023 18:45;8,79;1,8;23,7;23,2;25,162;0,73;1;672;508
07.11.2023 18:50;3,86;1,7;23,7;23,2;23,584;0,73;1;66;508
07.11.2023 18:55;2,42;1,7;23,7;23,2;22,09;0,73;1;3;518
07.11.2023 19:00;1,11;1,7;23,7;23,2;22,56;0,73;1;340;527
07.11.2023 19:05;1,11;1,7;23,7;23,2;22,568;0,73;1;214;532
07.11.2023 19:10;0,96;1,7;23,7;23,2;22,568;0,73;1;175;534
07.11.2023 19:15;0,45;1,7;23,7;23,2;22,568;0,73;1;178;530
